word,block,id,cond,order,word_duration,vot_duration,mem_1,mem_2
peacock,a,39,g2,61,437.931452,34.024749,4.857142857,2.884883637
pallet,a,39,g2,62,309.515462,54.878628,4.857142857,2.884883637
point,a,39,g2,65,323.783905,76.830079,4.857142857,2.884883637
pastry,a,39,g2,68,554.274143,62.561636,4.857142857,2.884883637
pattern,a,39,g2,70,431.346016,51.58591,4.857142857,2.884883637
peace,a,39,g2,71,412.687283,40.610185,4.857142857,2.884883637
pitiful,a,39,g2,73,455.492613,51.58591,4.857142857,2.884883637
popular,a,39,g2,74,554.274143,35.122322,4.857142857,2.884883637
perk,a,39,g2,76,293.051874,34.024749,4.857142857,2.884883637
picture,a,39,g2,77,478.541637,19.756306,4.857142857,2.884883637
pall,b,39,g2,0,339.149921,50.488338,4.857142857,2.884883637
pebble,b,39,g2,3,395.126121,70.244644,4.857142857,2.884883637
power,b,39,g2,7,489.517361,77.927652,4.857142857,2.884883637
purchase,b,39,g2,8,571.835303,47.19562,4.857142857,2.884883637
pair,b,39,g2,10,395.126121,55.9762,4.857142857,2.884883637
payment,b,39,g2,11,531.225118,64.756781,4.857142857,2.884883637
pastry,b,39,g2,13,568.542585,46.098047,4.857142857,2.884883637
party,b,39,g2,14,433.541161,49.390765,4.857142857,2.884883637
popular,b,39,g2,17,585.006174,47.19562,4.857142857,2.884883637
peal,b,39,g2,18,383.052823,74.634934,4.857142857,2.884883637
pave,b,39,g2,20,355.613509,55.9762,4.857142857,2.884883637
pointer,b,39,g2,22,457.687757,46.098047,4.857142857,2.884883637
picture,b,39,g2,25,482.931926,21.951451,4.857142857,2.884883637
point,b,39,g2,29,488.419789,98.78153,4.857142857,2.884883637
parcel,b,39,g2,30,451.102322,51.58591,4.857142857,2.884883637
polarize,b,39,g2,31,664.031398,45.000475,4.857142857,2.884883637
Paris,b,39,g2,32,555.371715,82.317942,4.857142857,2.884883637
peacock,b,39,g2,33,349.028074,34.024749,4.857142857,2.884883637
policy,b,39,g2,34,594.884327,61.464063,4.857142857,2.884883637
perk,b,39,g2,35,329.271768,45.000475,4.857142857,2.884883637
porcelain,b,39,g2,40,505.980949,41.707757,4.857142857,2.884883637
personal,b,39,g2,43,546.591134,46.098047,4.857142857,2.884883637
panther,b,39,g2,46,559.762005,80.122797,4.857142857,2.884883637
permit,b,39,g2,47,447.809604,57.985696,4.857142857,2.884883637
peace,b,39,g2,49,501.590659,99.879103,4.857142857,2.884883637
public,b,39,g2,52,508.176095,51.58591,4.857142857,2.884883637
pallet,b,39,g2,54,351.223219,59.268918,4.857142857,2.884883637
positive,b,39,g2,58,565.249868,71.342216,4.857142857,2.884883637
paw,b,39,g2,59,366.589235,106.464538,4.857142857,2.884883637
pocket,b,39,g2,61,394.028548,66.951926,4.857142857,2.884883637
possibly,b,39,g2,62,685.74792,63.659208,4.857142857,2.884883637
pitiful,b,39,g2,63,518.054248,77.927652,4.857142857,2.884883637
pamper,b,39,g2,66,481.834353,73.537361,4.857142857,2.884883637
park,b,39,g2,67,365.593415,64.756781,4.857142857,2.884883637
pain,b,39,g2,68,393.646262,88.903377,4.857142857,2.884883637
pendant,b,39,g2,70,485.127071,71.342216,4.857142857,2.884883637
panama,b,39,g2,73,541.103271,61.464063,4.857142857,2.884883637
piping,b,39,g2,76,503.785804,57.073773,4.857142857,2.884883637
pattern,b,39,g2,77,518.054248,83.415514,4.857142857,2.884883637
politic,b,39,g2,79,650.860527,73.537361,4.857142857,2.884883637
pall,a,40,g2,0,455.492612,63.659208,5.777777778,2.884883637
policy,a,40,g2,4,678.299842,71.342216,5.777777778,2.884883637
Paris,a,40,g2,7,633.299367,84.513087,5.777777778,2.884883637
purchase,a,40,g2,8,692.568285,83.415515,5.777777778,2.884883637
pebble,a,40,g2,9,470.858628,64.756781,5.777777778,2.884883637
peal,a,40,g2,14,469.761056,95.488813,5.777777778,2.884883637
panther,a,40,g2,16,586.103747,83.415515,5.777777778,2.884883637
personal,a,40,g2,17,636.592085,72.439789,5.777777778,2.884883637
possibly,a,40,g2,18,726.593035,91.098522,5.777777778,2.884883637
payment,a,40,g2,21,660.738681,92.196095,5.777777778,2.884883637
porcelain,a,40,g2,23,726.593035,102.074248,5.777777778,2.884883637
paw,a,40,g2,25,547.688707,120.732982,5.777777778,2.884883637
piping,a,40,g2,28,565.249868,85.61066,5.777777778,2.884883637
pave,a,40,g2,29,617.107249,81.220369,5.777777778,2.884883637
party,a,40,g2,30,486.224644,75.732507,5.777777778,2.884883637
park,a,40,g2,32,484.029499,107.562111,5.777777778,2.884883637
public,a,40,g2,38,560.859578,87.805805,5.777777778,2.884883637
parcel,a,40,g2,40,481.834354,81.220369,5.777777778,2.884883637
pain,a,40,g2,41,478.541636,84.513087,5.777777778,2.884883637
pointer,a,40,g2,42,556.469288,98.78153,5.777777778,2.884883637
power,a,40,g2,44,474.151346,94.39124,5.777777778,2.884883637
positive,a,40,g2,47,687.080422,72.439789,5.777777778,2.884883637
polarize,a,40,g2,49,845.130871,74.634934,5.777777778,2.884883637
pocket,a,40,g2,50,430.248443,81.220369,5.777777778,2.884883637
panama,a,40,g2,53,598.177045,74.634934,5.777777778,2.884883637
pair,a,40,g2,54,496.102797,80.122797,5.777777778,2.884883637
pamper,a,40,g2,55,488.419789,82.317942,5.777777778,2.884883637
politic,a,40,g2,57,681.59256,83.415515,5.777777778,2.884883637
permit,a,40,g2,58,390.735831,91.098522,5.777777778,2.884883637
pendant,a,40,g2,59,479.639209,71.342216,5.777777778,2.884883637
peacock,a,40,g2,61,533.420264,70.244644,5.777777778,2.884883637
pallet,a,40,g2,62,390.735831,93.293668,5.777777778,2.884883637
point,a,40,g2,65,485.127071,94.39124,5.777777778,2.884883637
pastry,a,40,g2,68,642.079948,72.439789,5.777777778,2.884883637
pattern,a,40,g2,70,545.493562,103.171821,5.777777778,2.884883637
peace,a,40,g2,71,543.762313,92.196095,5.777777778,2.884883637
pitiful,a,40,g2,73,556.469288,69.147071,5.777777778,2.884883637
popular,a,40,g2,74,679.397415,76.830079,5.777777778,2.884883637
perk,a,40,g2,76,468.663483,84.513087,5.777777778,2.884883637
picture,a,40,g2,77,570.737731,52.683483,5.777777778,2.884883637
pall,b,40,g2,0,492.810074,91.098521,5.777777778,2.884883637
pebble,b,40,g2,3,437.931447,62.561635,5.777777778,2.884883637
power,b,40,g2,7,474.151341,85.610659,5.777777778,2.884883637
purchase,b,40,g2,8,605.860046,81.220369,5.777777778,2.884883637
pair,b,40,g2,10,531.225113,106.464537,5.777777778,2.884883637
payment,b,40,g2,11,574.030443,100.976674,5.777777778,2.884883637
pastry,b,40,g2,13,682.690125,86.708231,5.777777778,2.884883637
party,b,40,g2,14,518.054243,98.781529,5.777777778,2.884883637
popular,b,40,g2,17,632.201788,80.122796,5.777777778,2.884883637
peal,b,40,g2,18,487.322211,91.098521,5.777777778,2.884883637
pave,b,40,g2,20,606.957619,95.488812,5.777777778,2.884883637
pointer,b,40,g2,22,547.688701,99.879102,5.777777778,2.884883637
picture,b,40,g2,25,537.810548,70.244643,5.777777778,2.884883637
point,b,40,g2,29,399.516407,88.903376,5.777777778,2.884883637
parcel,b,40,g2,30,587.201313,88.903376,5.777777778,2.884883637
polarize,b,40,g2,31,832.167511,81.220369,5.777777778,2.884883637
Paris,b,40,g2,32,637.68965,90.000949,5.777777778,2.884883637
peacock,b,40,g2,33,571.835297,79.025223,5.777777778,2.884883637
policy,b,40,g2,34,701.348858,98.781529,5.777777778,2.884883637
perk,b,40,g2,35,486.224639,94.391239,5.777777778,2.884883637
porcelain,b,40,g2,40,650.860521,87.805804,5.777777778,2.884883637
personal,b,40,g2,43,535.615403,63.659208,5.777777778,2.884883637
panther,b,40,g2,46,555.371709,84.513086,5.777777778,2.884883637
permit,b,40,g2,47,468.663478,85.610659,5.777777778,2.884883637
peace,b,40,g2,49,504.883372,92.196094,5.777777778,2.884883637
public,b,40,g2,52,481.834349,70.244643,5.777777778,2.884883637
pallet,b,40,g2,54,362.198941,84.513086,5.777777778,2.884883637
positive,b,40,g2,58,589.396458,86.708231,5.777777778,2.884883637
paw,b,40,g2,59,448.907172,90.000949,5.777777778,2.884883637
pocket,b,40,g2,61,335.8572,65.854353,5.777777778,2.884883637
possibly,b,40,g2,62,628.90907,72.439788,5.777777778,2.884883637
pitiful,b,40,g2,63,563.054717,62.561635,5.777777778,2.884883637
pamper,b,40,g2,66,471.956196,94.391239,5.777777778,2.884883637
park,b,40,g2,67,369.881949,87.805804,5.777777778,2.884883637
pain,b,40,g2,68,407.199415,62.561635,5.777777778,2.884883637
pendant,b,40,g2,70,409.39456,61.464063,5.777777778,2.884883637
panama,b,40,g2,73,511.468807,61.464063,5.777777778,2.884883637
piping,b,40,g2,76,503.785799,73.537361,5.777777778,2.884883637
pattern,b,40,g2,77,537.810548,72.439788,5.777777778,2.884883637
politic,b,40,g2,79,557.566847,73.53736,5.777777778,2.884883637
pall,a,41,g2,0,588.298887,121.830553,3.125,1.438014982
policy,a,41,g2,4,657.445957,90.000949,3.125,1.438014982
Paris,a,41,g2,7,630.006644,76.830079,3.125,1.438014982
purchase,a,41,g2,8,639.758034,59.268918,3.125,1.438014982
pebble,a,41,g2,9,347.930498,90.000949,3.125,1.438014982
peal,a,41,g2,14,418.175142,107.56211,3.125,1.438014982
panther,a,41,g2,16,613.543055,79.025224,3.125,1.438014982
personal,a,41,g2,17,616.835773,81.220369,3.125,1.438014982
possibly,a,41,g2,18,639.704658,79.025224,3.125,1.438014982
payment,a,41,g2,21,459.882898,72.439788,3.125,1.438014982
porcelain,a,41,g2,23,728.788173,77.927651,3.125,1.438014982
paw,a,41,g2,25,380,86.708231,3.125,1.438014982
piping,a,41,g2,28,456.590181,76.830079,3.125,1.438014982
pave,a,41,g2,29,657.445957,98.78153,3.125,1.438014982
party,a,41,g2,30,520.249389,97.683957,3.125,1.438014982
park,a,41,g2,32,380.857675,84.513086,3.125,1.438014982
public,a,41,g2,38,451.102318,51.58591,3.125,1.438014982
parcel,a,41,g2,40,453.297463,73.537361,3.125,1.438014982
pain,a,41,g2,41,486.22464,90.000949,3.125,1.438014982
pointer,a,41,g2,42,463.175616,73.537361,3.125,1.438014982
power,a,41,g2,44,507.078518,103.17182,3.125,1.438014982
positive,a,41,g2,47,818.789122,100.976675,3.125,1.438014982
polarize,a,41,g2,49,757.32506,72.439788,3.125,1.438014982
pocket,a,41,g2,50,342.442636,93.293667,3.125,1.438014982
panama,a,41,g2,53,529.029969,90.000949,3.125,1.438014982
pair,a,41,g2,54,456.590181,102.074247,3.125,1.438014982
pamper,a,41,g2,55,429.150867,59.268918,3.125,1.438014982
politic,a,41,g2,57,649.76295,105.366965,3.125,1.438014982
permit,a,41,g2,58,358.71428,70.244643,3.125,1.438014982
pendant,a,41,g2,59,474.151342,90.000949,3.125,1.438014982
peacock,a,41,g2,61,523.542106,52.683482,3.125,1.438014982
pallet,a,41,g2,62,386.345538,82.317941,3.125,1.438014982
point,a,41,g2,65,543.298412,88.903377,3.125,1.438014982
pastry,a,41,g2,68,605.416474,60.36649,3.125,1.438014982
pattern,a,41,g2,70,532.322687,102.074247,3.125,1.438014982
peace,a,41,g2,71,537.81055,61.464063,3.125,1.438014982
pitiful,a,41,g2,73,479.639204,63.659208,3.125,1.438014982
popular,a,41,g2,74,468.663479,35.122322,3.125,1.438014982
perk,a,41,g2,76,370.979522,84.513086,3.125,1.438014982
picture,a,41,g2,77,510.371236,45.000475,3.125,1.438014982
pall,b,41,g2,0,468.663482,81.220369,3.125,1.438014982
pebble,b,41,g2,3,345.735355,79.025224,3.125,1.438014982
power,b,41,g2,7,439.029023,105.366965,3.125,1.438014982
purchase,b,41,g2,8,653.055671,111.952401,3.125,1.438014982
pair,b,41,g2,10,465.370764,107.562111,3.125,1.438014982
payment,b,41,g2,11,482.083217,93.293667,3.125,1.438014982
pastry,b,41,g2,13,592.689181,61.464063,3.125,1.438014982
party,b,41,g2,14,465.370764,74.634934,3.125,1.438014982
popular,b,41,g2,17,532.762407,64.756781,3.125,1.438014982
peal,b,41,g2,18,455.492611,115.245118,3.125,1.438014982
pave,b,41,g2,20,548.786279,98.78153,3.125,1.438014982
pointer,b,41,g2,22,479.639207,73.537361,3.125,1.438014982
picture,b,41,g2,25,429.15087,36.219894,3.125,1.438014982
point,b,41,g2,29,484.029498,71.342216,3.125,1.438014982
parcel,b,41,g2,30,498.926756,74.634934,3.125,1.438014982
polarize,b,41,g2,31,777.08137,75.732506,3.125,1.438014982
Paris,b,41,g2,32,587.201318,93.293667,3.125,1.438014982
peacock,b,41,g2,33,570.73773,66.951926,3.125,1.438014982
policy,b,41,g2,34,604.762479,91.098522,3.125,1.438014982
perk,b,41,g2,35,369.881952,71.342216,3.125,1.438014982
porcelain,b,41,g2,40,682.690131,87.805805,3.125,1.438014982
personal,b,41,g2,43,513.663957,71.342216,3.125,1.438014982
panther,b,41,g2,46,514.761529,69.147071,3.125,1.438014982
permit,b,41,g2,47,354.515936,65.854353,3.125,1.438014982
peace,b,41,g2,49,473.053772,55.9762,3.125,1.438014982
public,b,41,g2,52,502.688231,66.951926,3.125,1.438014982
pallet,b,41,g2,54,488.419788,68.049499,3.125,1.438014982
positive,b,41,g2,58,775.983798,118.537836,3.125,1.438014982
paw,b,41,g2,59,381.95525,86.708232,3.125,1.438014982
pocket,b,41,g2,61,392.930975,102.074248,3.125,1.438014982
possibly,b,41,g2,62,701.348864,105.366965,3.125,1.438014982
pitiful,b,41,g2,63,566.347439,97.683958,3.125,1.438014982
pamper,b,41,g2,66,446.712031,90.00095,3.125,1.438014982
park,b,41,g2,67,330.36934,65.854353,3.125,1.438014982
pain,b,41,g2,68,505.980949,96.586385,3.125,1.438014982
pendant,b,41,g2,70,471.9562,74.634934,3.125,1.438014982
panama,b,41,g2,73,496.102796,68.049499,3.125,1.438014982
piping,b,41,g2,76,407.199419,49.390765,3.125,1.438014982
pattern,b,41,g2,77,463.175619,97.683958,3.125,1.438014982
politic,b,41,g2,79,580,53.781055,3.125,1.438014982
pall,a,42,g2,0,446.712029,75.732506,8.833333333,2.579662663
policy,a,42,g2,4,566.347437,58.171345,8.833333333,2.579662663
Paris,a,42,g2,7,543.298414,42.80533,8.833333333,2.579662663
purchase,a,42,g2,8,567.44501,38.415039,8.833333333,2.579662663
pebble,a,42,g2,9,423.663005,32.927177,8.833333333,2.579662663
peal,a,42,g2,14,391.833401,60.36649,8.833333333,2.579662663
panther,a,42,g2,16,409.394562,45.000475,8.833333333,2.579662663
personal,a,42,g2,17,455.492609,53.781055,8.833333333,2.579662663
possibly,a,42,g2,18,542.200841,26.341741,8.833333333,2.579662663
payment,a,42,g2,21,444.516884,49.390765,8.833333333,2.579662663
porcelain,a,42,g2,23,532.251547,63.659208,8.833333333,2.579662663
paw,a,42,g2,25,377.564958,41.707757,8.833333333,2.579662663
piping,a,42,g2,28,411.589707,46.098047,8.833333333,2.579662663
pave,a,42,g2,29,384.150393,64.756781,8.833333333,2.579662663
party,a,42,g2,30,372.077095,45.000475,8.833333333,2.579662663
park,a,42,g2,32,352.320789,50.488337,8.833333333,2.579662663
public,a,42,g2,38,431.346013,27.439314,8.833333333,2.579662663
parcel,a,42,g2,40,370.979523,45.000475,8.833333333,2.579662663
pain,a,42,g2,41,403.906699,43.902902,8.833333333,2.579662663
pointer,a,42,g2,42,432.443586,61.464063,8.833333333,2.579662663
power,a,42,g2,44,483.844585,25.244169,8.833333333,2.579662663
positive,a,42,g2,47,623.42121,32.927177,8.833333333,2.579662663
polarize,a,42,g2,49,702.446434,41.707757,8.833333333,2.579662663
pocket,a,42,g2,50,407.199417,34.024749,8.833333333,2.579662663
panama,a,42,g2,53,462.078045,30.732031,8.833333333,2.579662663
pair,a,42,g2,54,360.003797,36.219894,8.833333333,2.579662663
pamper,a,42,g2,55,504.600902,37.317467,8.833333333,2.579662663
politic,a,42,g2,57,550.981421,31.829604,8.833333333,2.579662663
permit,a,42,g2,58,432.244886,52.683483,8.833333333,2.579662663
pendant,a,42,g2,59,467.565907,47.19562,8.833333333,2.579662663
peacock,a,42,g2,61,480.736778,35.122322,8.833333333,2.579662663
pallet,a,42,g2,62,372.077095,36.219894,8.833333333,2.579662663
point,a,42,g2,65,422.565433,87.805804,8.833333333,2.579662663
pastry,a,42,g2,68,566.347437,38.415039,8.833333333,2.579662663
pattern,a,42,g2,70,445.614456,29.634459,8.833333333,2.579662663
peace,a,42,g2,71,413.784852,36.219894,8.833333333,2.579662663
pitiful,a,42,g2,73,448.907174,53.781055,8.833333333,2.579662663
popular,a,42,g2,74,510.371237,36.219894,8.833333333,2.579662663
perk,a,42,g2,76,361.895563,31.829604,8.833333333,2.579662663
picture,a,42,g2,77,400.613982,35.122322,8.833333333,2.579662663
pall,b,42,g2,0,302.930026,79.025224,8.833333333,2.579662663
pebble,b,42,g2,3,423.114221,68.598285,8.833333333,2.579662663
power,b,42,g2,7,408.845778,51.037124,8.833333333,2.579662663
purchase,b,42,g2,8,567.445013,57.073773,8.833333333,2.579662663
pair,b,42,g2,10,352.320791,49.390765,8.833333333,2.579662663
payment,b,42,g2,11,365.491662,43.902902,8.833333333,2.579662663
pastry,b,42,g2,13,482.719687,42.80533,8.833333333,2.579662663
party,b,42,g2,14,409.394564,64.756781,8.833333333,2.579662663
popular,b,42,g2,17,532.322691,61.464063,8.833333333,2.579662663
peal,b,42,g2,18,405.004274,51.58591,8.833333333,2.579662663
pave,b,42,g2,20,491.712506,80.122797,8.833333333,2.579662663
pointer,b,42,g2,22,443.419314,85.61066,8.833333333,2.579662663
picture,b,42,g2,25,444.516886,60.366491,8.833333333,2.579662663
point,b,42,g2,29,451.102321,60.366491,8.833333333,2.579662663
parcel,b,42,g2,30,457.687757,68.049499,8.833333333,2.579662663
polarize,b,42,g2,31,653.055672,76.830079,8.833333333,2.579662663
Paris,b,42,g2,32,546.591134,66.951926,8.833333333,2.579662663
peacock,b,42,g2,33,565.249867,54.878628,8.833333333,2.579662663
policy,b,42,g2,34,521.346965,41.707757,8.833333333,2.579662663
perk,b,42,g2,35,383.052823,46.098047,8.833333333,2.579662663
porcelain,b,42,g2,40,508.176094,54.878628,8.833333333,2.579662663
personal,b,42,g2,43,470.858627,69.147071,8.833333333,2.579662663
panther,b,42,g2,46,460.980474,47.19562,8.833333333,2.579662663
peace,b,42,g2,49,501.590659,102.074248,8.833333333,2.579662663
public,b,42,g2,52,477.043647,88.903377,8.833333333,2.579662663
pallet,b,42,g2,54,344.637783,60.366491,8.833333333,2.579662663
positive,b,42,g2,58,579.518311,41.707757,8.833333333,2.579662663
paw,b,42,g2,59,341.345066,66.951926,8.833333333,2.579662663
pocket,b,42,g2,61,521.346965,52.683483,8.833333333,2.579662663
possibly,b,42,g2,62,595.518134,61.464063,8.833333333,2.579662663
pitiful,b,42,g2,63,473.053773,32.927177,8.833333333,2.579662663
pamper,b,42,g2,66,455.492612,55.9762,8.833333333,2.579662663
park,b,42,g2,67,352.320791,46.098047,8.833333333,2.579662663
pain,b,42,g2,68,415.98,93.293667,8.833333333,2.579662663
pendant,b,42,g2,70,532.322691,70.244644,8.833333333,2.579662663
panama,b,42,g2,73,432.443588,76.830079,8.833333333,2.579662663
piping,b,42,g2,76,451.102321,68.049499,8.833333333,2.579662663
pattern,b,42,g2,77,475.248918,87.805805,8.833333333,2.579662663
politic,b,42,g2,79,613.54306,82.317942,8.833333333,2.579662663
pall,a,43,g1,0,526.834828,115.245119,5.478571429,3.426064463
policy,a,43,g1,4,690.37314,100.976675,5.478571429,3.426064463
Paris,a,43,g1,7,695.125221,75.732507,5.478571429,3.426064463
purchase,a,43,g1,8,761.916816,62.561636,5.478571429,3.426064463
pebble,a,43,g1,9,566.347441,71.342216,5.478571429,3.426064463
peal,a,43,g1,14,520.249393,124.025699,5.478571429,3.426064463
panther,a,43,g1,16,635.494512,92.196095,5.478571429,3.426064463
personal,a,43,g1,17,722.202744,76.830079,5.478571429,3.426064463
possibly,a,43,g1,18,739.024115,71.342216,5.478571429,3.426064463
payment,a,43,g1,21,502.688232,94.39124,5.478571429,3.426064463
porcelain,a,43,g1,23,797.935251,103.171821,5.478571429,3.426064463
paw,a,43,g1,25,533.420264,100.976675,5.478571429,3.426064463
piping,a,43,g1,28,611.347916,81.220369,5.478571429,3.426064463
pave,a,43,g1,29,706.836728,83.415515,5.478571429,3.426064463
party,a,43,g1,30,518.054248,66.951926,5.478571429,3.426064463
park,a,43,g1,32,386.345541,79.025224,5.478571429,3.426064463
public,a,43,g1,38,520.249393,64.756781,5.478571429,3.426064463
parcel,a,43,g1,40,644.275092,86.708232,5.478571429,3.426064463
pain,a,43,g1,41,488.419789,82.317942,5.478571429,3.426064463
pointer,a,43,g1,42,600.37219,96.586385,5.478571429,3.426064463
power,a,43,g1,44,498.297942,113.049974,5.478571429,3.426064463
positive,a,43,g1,47,808.910976,84.513087,5.478571429,3.426064463
polarize,a,43,g1,49,943.912401,83.415515,5.478571429,3.426064463
pocket,a,43,g1,50,534.517836,60.366491,5.478571429,3.426064463
panama,a,43,g1,53,660.738681,82.317942,5.478571429,3.426064463
pair,a,43,g1,54,565.249868,92.196095,5.478571429,3.426064463
pamper,a,43,g1,55,592.689182,85.61066,5.478571429,3.426064463
politic,a,43,g1,57,765.008074,98.78153,5.478571429,3.426064463
permit,a,43,g1,58,531.225119,93.293668,5.478571429,3.426064463
pendant,a,43,g1,59,517.798795,73.537361,5.478571429,3.426064463
peacock,a,43,g1,61,706.836728,75.732507,5.478571429,3.426064463
pallet,a,43,g1,62,487.322216,83.415515,5.478571429,3.426064463
point,a,43,g1,65,388.540686,71.342216,5.478571429,3.426064463
pastry,a,43,g1,68,485.127071,77.927652,5.478571429,3.426064463
pattern,a,43,g1,70,602.567335,105.366966,5.478571429,3.426064463
peace,a,43,g1,71,537.810554,72.439789,5.478571429,3.426064463
pitiful,a,43,g1,73,668.421689,93.293668,5.478571429,3.426064463
popular,a,43,g1,74,762.812929,90.00095,5.478571429,3.426064463
perk,a,43,g1,76,428.053298,93.293668,5.478571429,3.426064463
picture,a,43,g1,77,612.445488,53.781055,5.478571429,3.426064463
pall,b,43,g1,0,451.102322,79.025224,5.478571429,3.426064463
pebble,b,43,g1,3,390.735831,68.049499,5.478571429,3.426064463
power,b,43,g1,7,544.39599,91.098522,5.478571429,3.426064463
purchase,b,43,g1,8,727.690607,51.58591,5.478571429,3.426064463
pair,b,43,g1,10,451.102322,72.439789,5.478571429,3.426064463
payment,b,43,g1,11,541.103272,96.586385,5.478571429,3.426064463
pastry,b,43,g1,13,688.177995,74.634934,5.478571429,3.426064463
party,b,43,g1,14,430.248443,73.537361,5.478571429,3.426064463
popular,b,43,g1,17,721.105172,105.366966,5.478571429,3.426064463
peal,b,43,g1,18,526.834829,121.830554,5.478571429,3.426064463
pave,b,43,g1,20,664.782843,102.074248,5.478571429,3.426064463
pointer,b,43,g1,22,614.640633,105.366966,5.478571429,3.426064463
picture,b,43,g1,25,542.200844,79.025224,5.478571429,3.426064463
point,b,43,g1,29,360.0038,70.244644,5.478571429,3.426064463
parcel,b,43,g1,30,450.004749,69.147071,5.478571429,3.426064463
polarize,b,43,g1,31,575.128021,54.878628,5.478571429,3.426064463
Paris,b,43,g1,32,466.468338,54.878628,5.478571429,3.426064463
peacock,b,43,g1,33,529.029974,55.976201,5.478571429,3.426064463
policy,b,43,g1,34,554.274143,57.073773,5.478571429,3.426064463
perk,b,43,g1,35,330.36934,61.464063,5.478571429,3.426064463
porcelain,b,43,g1,40,564.152296,80.122797,5.478571429,3.426064463
personal,b,43,g1,43,489.517362,60.366491,5.478571429,3.426064463
panther,b,43,g1,46,493.907652,61.464063,5.478571429,3.426064463
permit,b,43,g1,47,316.100897,63.659208,5.478571429,3.426064463
peace,b,43,g1,49,432.443589,88.903377,5.478571429,3.426064463
public,b,43,g1,52,373.17467,60.366491,5.478571429,3.426064463
pallet,b,43,g1,54,356.711082,71.342216,5.478571429,3.426064463
positive,b,43,g1,58,536.712982,57.073773,5.478571429,3.426064463
paw,b,43,g1,59,422.565435,102.074248,5.478571429,3.426064463
pocket,b,43,g1,61,414.882428,91.098522,5.478571429,3.426064463
possibly,b,43,g1,62,744.154195,72.439789,5.478571429,3.426064463
pitiful,b,43,g1,63,346.281418,43.902902,5.478571429,3.426064463
pamper,b,43,g1,66,398.967625,65.854354,5.478571429,3.426064463
park,b,43,g1,67,271.100422,30.732032,5.478571429,3.426064463
pain,b,43,g1,68,400.613984,80.671583,5.478571429,3.426064463
pendant,b,43,g1,70,543.298417,49.390765,5.478571429,3.426064463
panama,b,43,g1,73,519.151821,70.244644,5.478571429,3.426064463
piping,b,43,g1,76,459.882903,55.976201,5.478571429,3.426064463
pattern,b,43,g1,77,477.444063,61.464063,5.478571429,3.426064463
politic,b,43,g1,79,699.153721,93.293668,5.478571429,3.426064463
pall,a,44,g2,0,557.566855,142.684431,12.31746032,3.426064463
policy,a,44,g2,4,675.007118,88.903376,12.31746032,3.426064463
Paris,a,44,g2,7,585.006169,93.293667,12.31746032,3.426064463
purchase,a,44,g2,8,659.641102,74.634933,12.31746032,3.426064463
pebble,a,44,g2,9,410,80.122796,12.31746032,3.426064463
peal,a,44,g2,14,543.298412,114.147545,12.31746032,3.426064463
panther,a,44,g2,16,617.933345,87.805804,12.31746032,3.426064463
personal,a,44,g2,17,646.694839,92.196094,12.31746032,3.426064463
possibly,a,44,g2,18,709.136621,90.000949,12.31746032,3.426064463
payment,a,44,g2,21,489.517357,90.000949,12.31746032,3.426064463
porcelain,a,44,g2,23,583.908596,68.049498,12.31746032,3.426064463
paw,a,44,g2,25,474.151341,85.610659,12.31746032,3.426064463
piping,a,44,g2,28,544.395984,76.830078,12.31746032,3.426064463
pave,a,44,g2,29,536.061512,74.634933,12.31746032,3.426064463
party,a,44,g2,30,469.761051,94.391239,12.31746032,3.426064463
park,a,44,g2,32,452.19989,94.391239,12.31746032,3.426064463
public,a,44,g2,38,563.998894,70.244643,12.31746032,3.426064463
parcel,a,44,g2,40,619.030918,94.391239,12.31746032,3.426064463
pain,a,44,g2,41,450.004745,87.805804,12.31746032,3.426064463
pointer,a,44,g2,42,588.298886,90.000949,12.31746032,3.426064463
power,a,44,g2,44,535.838104,105.366965,12.31746032,3.426064463
positive,a,44,g2,47,730.983318,70.244643,12.31746032,3.426064463
polarize,a,44,g2,49,869.277459,76.830078,12.31746032,3.426064463
pocket,a,44,g2,50,467.565906,79.025224,12.31746032,3.426064463
panama,a,44,g2,53,658.543529,83.415514,12.31746032,3.426064463
pair,a,44,g2,54,445.614455,111.9524,12.31746032,3.426064463
pamper,a,44,g2,55,560.206505,79.025224,12.31746032,3.426064463
politic,a,44,g2,57,698.056141,87.805804,12.31746032,3.426064463
permit,a,44,g2,58,460.899145,81.220369,12.31746032,3.426064463
pendant,a,44,g2,59,493.907647,68.049498,12.31746032,3.426064463
peacock,a,44,g2,61,777.081365,90.000949,12.31746032,3.426064463
pallet,a,44,g2,62,462.066166,79.025224,12.31746032,3.426064463
point,a,44,g2,65,536.036522,100.976675,12.31746032,3.426064463
pastry,a,44,g2,68,676.10469,81.220369,12.31746032,3.426064463
pattern,a,44,g2,70,535.615404,96.586384,12.31746032,3.426064463
peace,a,44,g2,71,520.249388,103.17182,12.31746032,3.426064463
pitiful,a,44,g2,73,546.591129,76.830078,12.31746032,3.426064463
popular,a,44,g2,74,651.958094,83.415514,12.31746032,3.426064463
perk,a,44,g2,76,443.41931,96.586384,12.31746032,3.426064463
picture,a,44,g2,77,535.615404,79.025224,12.31746032,3.426064463
pall,b,44,g2,0,424.110885,83.415515,12.31746032,3.426064463
pebble,b,44,g2,3,516.956676,125.123272,12.31746032,3.426064463
