,word,block,id,cond,order,word_duration,vot,KF,vot_per,word_id
3102,policy,a,42,g2,4,566.347437,58.171345,222,10.27131778,policy42
3159,policy,b,42,g2,34,521.346965,41.707757,222,7.999999962,policy42
3181,policy,a,43,g1,4,690.37314,100.976675,222,14.62639103,policy43
3238,policy,b,43,g1,34,554.274143,57.073773,222,10.29702968,policy43
3261,policy,a,44,g2,4,675.007118,88.903376,222,13.17073163,policy44
3318,policy,b,44,g2,34,656.348391,129.513562,222,19.73244146,policy44
3341,policy,a,45,g1,4,608.055194,62.561636,222,10.28880875,policy45
3398,policy,b,45,g1,34,619.030922,63.659208,222,10.2836879,policy45
3421,policy,a,46,g2,4,614.596877,64.732689,222,10.53254441,policy46
3478,policy,b,46,g2,34,642.962892,104.008703,222,16.17647057,policy46
3501,policy,a,47,g1,4,554.955528,69.824024,222,12.58191341,policy47
3558,policy,b,47,g1,34,541.136189,56.73202,222,10.483871,policy47
3581,policy,a,48,g2,4,592.049538,69.824024,222,11.79361177,policy48
3638,policy,b,48,g2,34,590.494035,80.122797,222,13.56877331,policy48
3661,policy,a,49,g1,4,774.886224,66.951926,222,8.640226646,policy49
3717,policy,b,49,g1,34,743.05662,96.586385,222,12.99852291,policy49
3739,policy,a,1,g1,4,620.700839,83.964301,222,13.52733809,policy1
3796,policy,b,1,g1,34,474.058206,83.964301,222,17.71181259,policy1
3819,policy,a,2,g1,4,476.346491,57.622559,222,12.09677411,policy2
3875,policy,b,2,g1,34,670.296449,59.817705,222,8.924067118,policy2
28,politic,a,3,g1,57,603.251908,55.82393,69,9.253833972,politic3
80,politic,b,3,g1,79,610.42351,85.873733,69,14.06789411,politic3
108,politic,a,4,g1,57,579.518312,62.790976,69,10.8350288,politic4
160,politic,b,4,g1,79,569.228569,78.613635,69,13.81055683,politic4
188,politic,a,5,g1,57,616.226371,63.270966,69,10.26748756,politic5
240,politic,b,5,g1,79,680.420563,74.759766,69,10.98728787,politic5
267,politic,a,6,g2,57,655.213658,82.188695,69,12.54380064,politic6
319,politic,b,6,g2,79,470.314322,61.440519,69,13.06371423,politic6
347,politic,a,7,g2,57,637.50789,81.461362,69,12.77809472,politic7
399,politic,b,7,g2,79,643.939849,74.188026,69,11.5209559,politic7
427,politic,a,8,g2,57,467.675497,59.641354,69,12.75272157,politic8
479,politic,b,8,g2,79,593.742864,61.675615,69,10.38759684,politic8
585,politic,a,10,g2,57,667.692217,66.914688,69,10.02178643,politic10
636,politic,b,10,g2,79,699.153721,90.00095,69,12.87284145,politic10
664,politic,a,11,g1,57,673.268385,87.805805,69,13.04172407,politic11
716,politic,b,11,g1,79,741.433068,106.464538,69,14.35929184,politic11
742,politic,a,12,g1,57,609.587125,48.419344,69,7.942973533,politic12
792,politic,b,12,g1,79,622.981957,114.421939,69,18.36681427,politic12
820,politic,a,13,g1,57,807.340282,128.010711,69,15.85585581,politic13
872,politic,b,13,g1,79,1045.9057,212.381408,69,20.30598055,politic13
899,politic,a,14,g1,57,595.929326,60.347274,69,10.12658236,politic14
951,politic,b,14,g1,79,628.416218,91.644032,69,14.58333337,politic14
978,politic,a,15,g1,57,565.138192,72.733358,69,12.87001286,politic15
1030,politic,b,15,g1,79,548.283654,63.42087,69,11.5671641,politic15
1058,politic,a,16,g1,57,632.780221,66.91469,69,10.57471264,politic16
1110,politic,b,16,g1,79,622.809453,69.824024,69,11.21113748,politic16
1138,politic,a,17,g1,57,651.327226,76.370027,69,11.72529321,politic17
1190,politic,b,17,g1,79,692.421575,74.188026,69,10.71428573,politic17
1218,politic,a,18,g1,57,611.232958,63.516678,69,10.39156629,politic18
1270,politic,b,18,g1,79,546.954856,36.366679,69,6.648936124,politic18
1298,politic,a,19,g1,57,722.77968,75.642693,69,10.46552568,politic19
1350,politic,b,19,g1,79,666.9649,69.096691,69,10.35986916,politic19
1378,politic,a,20,g1,57,735.373616,90.00095,69,12.23880597,politic20
1430,politic,b,20,g1,79,785.861953,70.244644,69,8.938547506,politic20
1458,politic,a,21,g2,57,579.68487,72.006025,69,12.42158088,politic21
1510,politic,b,21,g2,79,557.137526,56.004686,69,10.05221932,politic21
1538,politic,a,22,g2,57,538.226855,64.005356,69,11.89189194,politic22
1590,politic,b,22,g2,79,599.274618,58.171346,69,9.706959756,politic22
1618,politic,a,23,g2,57,585.489496,54.878628,69,9.373119138,politic23
1670,politic,b,23,g2,79,602.567333,80.122797,69,13.29690353,politic23
1698,politic,a,24,g2,57,678.299841,60.366491,69,8.899676419,politic24
1750,politic,b,24,g2,79,610.745409,68.982128,69,11.2947436,politic24
1776,politic,a,25,g2,57,679.397415,114.147546,69,16.80129236,politic25
1826,politic,b,25,g2,79,612.328769,88.903377,69,14.51889598,politic25
1854,politic,a,26,g2,57,636.592079,52.683482,69,8.275862006,politic26
1906,politic,b,26,g2,79,623.421211,57.073773,69,9.154929603,politic26
1934,politic,a,27,g2,57,573.756131,71.836134,69,12.52032529,politic27
1985,politic,b,27,g2,79,580,75.732504,69,13.05732828,politic27
2013,politic,a,28,g2,57,589.396464,51.58591,69,8.752327703,politic28
2065,politic,b,28,g2,79,655.2508,59.268917,69,9.045226194,politic28
2093,politic,a,29,g2,57,622.322741,76.830079,69,12.34569684,politic29
2144,politic,b,29,g2,79,676.104697,97.683958,69,14.44805197,politic29
2170,politic,a,30,g2,57,459.334116,49.390765,69,10.75268814,politic30
2222,politic,b,30,g2,79,493.332413,64.173322,69,13.00813008,politic30
2250,politic,a,31,g1,57,601.469755,85.610659,69,14.23357672,politic31
2302,politic,b,31,g1,79,581.713453,65.854353,69,11.32075469,politic31
2330,politic,a,32,g1,57,639.336015,65.305567,69,10.21459224,politic32
2382,politic,b,32,g1,79,665.784102,51.58591,69,7.748143857,politic32
2410,politic,a,33,g1,57,672.81198,81.220369,69,12.07177806,politic33
2462,politic,b,33,g1,79,679.397414,85.61066,69,12.60096936,politic33
2490,politic,a,34,g1,57,647.56781,74.634934,69,11.52542372,politic34
2542,politic,b,34,g1,79,593.305757,62.561634,69,10.5445857,politic34
2570,politic,a,35,g1,57,576.225594,26.341741,69,4.571428495,politic35
2622,politic,b,35,g1,79,623.421208,68.049498,69,10.91549295,politic35
2650,politic,a,36,g1,57,564.152295,74.634934,69,13.22957199,politic36
2702,politic,b,36,g1,79,582.943796,61.464061,69,10.54373705,politic36
2730,politic,a,37,g2,57,602.567335,44.451689,69,7.377049239,politic37
2780,politic,b,37,g2,79,561.957147,46.098047,69,8.203124962,politic37
2808,politic,a,38,g2,57,592.689182,92.196095,69,15.55555556,politic38
2860,politic,b,38,g2,79,536.712963,60.366489,69,11.24744382,politic38
2888,politic,a,39,g2,57,543.298418,59.268918,69,10.90909085,politic39
2940,politic,b,39,g2,79,650.860527,73.537361,69,11.29848223,politic39
2968,politic,a,40,g2,57,681.59256,83.415515,69,12.23832534,politic40
3020,politic,b,40,g2,79,557.566847,73.53736,69,13.18897642,politic40
3048,politic,a,41,g2,57,649.76295,105.366965,69,16.21621624,politic41
3100,politic,b,41,g2,79,580,53.781055,69,9.27259569,politic41
3128,politic,a,42,g2,57,550.981421,31.829604,69,5.77689243,politic42
3179,politic,b,42,g2,79,613.54306,82.317942,69,13.41681577,politic42
3207,politic,a,43,g1,57,765.008074,98.78153,69,12.91248202,politic43
3259,politic,b,43,g1,79,699.153721,93.293668,69,13.34379911,politic43
3287,politic,a,44,g2,57,698.056141,87.805804,69,12.57861637,politic44
3339,politic,b,44,g2,79,704.641583,57.073773,69,8.099688462,politic44
3367,politic,a,45,g1,57,687.080418,57.073773,69,8.306709303,politic45
3419,politic,b,45,g1,79,747.446911,90.00095,69,12.04111605,politic45
3447,politic,a,46,g2,57,555.682857,74.188025,69,13.35078527,politic46
3499,politic,b,46,g2,79,544.045524,75.642693,69,13.90374328,politic46
3527,politic,a,47,g1,57,538.226855,62.550689,69,11.6216217,politic47
3579,politic,b,47,g1,79,555.682861,42.912682,69,7.722513148,politic47
3607,politic,a,48,g2,57,566.347438,99.879102,69,17.63565884,politic48
3659,politic,b,48,g2,79,591.609953,81.220369,69,13.72870226,politic48
3687,politic,a,49,g1,57,729.885749,66.951926,69,9.172932352,politic49
3737,politic,b,49,g1,79,734.362917,82.317942,69,11.20943611,politic49
3765,politic,a,1,g1,57,773.971157,87.142409,69,11.25912874,politic1
3817,politic,b,1,g1,79,822.512056,157.227269,69,19.1154972,politic1
3844,politic,a,2,g1,57,811.671225,63.110422,69,7.775367668,politic2
3895,politic,b,2,g1,79,540.828879,66.951926,69,12.37950276,politic2
38,popular,a,3,g1,74,569.091373,80.122797,98,14.07907426,popular3
49,popular,b,3,g1,17,545.974307,59.158934,98,10.83547948,popular3
118,popular,a,4,g1,74,489.517356,41.021774,98,8.380044854,popular4
129,popular,b,4,g1,17,462.215245,37.510015,98,8.115269976,popular4
198,popular,a,5,g1,74,613.946308,55.904412,98,9.105749358,popular5
209,popular,b,5,g1,17,544.772858,56.73202,98,10.41388519,popular5
277,popular,a,6,g2,74,566.766647,82.188695,98,14.5013288,popular6
289,popular,b,6,g2,17,455.188374,37.502677,98,8.238935602,popular6
357,popular,a,7,g2,74,604.262167,74.188026,98,12.27745672,popular7
368,popular,b,7,g2,17,634.332482,109.100038,98,17.1991883,popular7
437,popular,a,8,g2,74,589.140206,74.91536,98,12.71604946,popular8
448,popular,b,8,g2,17,678.431768,94.814752,98,13.97557669,popular8
515,popular,a,9,g2,74,612.994275,32.927177,98,5.371530917,popular9
526,popular,b,9,g2,17,699.702508,38.963826,98,5.56862746,popular9
595,popular,a,10,g2,74,587.685524,71.27869,98,12.12871291,popular10
606,popular,b,10,g2,17,554.274143,41.707757,98,7.524752422,popular10
674,popular,a,11,g1,74,593.786754,77.378865,98,13.03142323,popular11
685,popular,b,11,g1,17,475.797703,37.866253,98,7.958477471,popular11
752,popular,a,12,g1,74,571.099954,47.177822,98,8.260869515,popular12
762,popular,b,12,g1,17,517.779855,90.549736,98,17.48807628,popular12
830,popular,a,13,g1,74,853.889631,135.284047,98,15.84327085,popular13
841,popular,b,13,g1,17,773.882938,125.101377,98,16.16541351,popular13
909,popular,a,14,g1,74,499.122242,69.147918,98,13.85390435,popular14
920,popular,b,14,g1,17,574.593533,82.188695,98,14.30379743,popular14
988,popular,a,15,g1,74,543.318184,58.186686,98,10.70950462,popular15
999,popular,b,15,g1,17,538.736426,62.738926,98,11.6455697,popular15
1068,popular,a,16,g1,74,611.687547,48.73135,98,7.966706244,popular16
1079,popular,b,16,g1,17,568.774863,62.550688,98,10.99744241,popular16
1148,popular,a,17,g1,74,675.329235,67.642024,98,10.01615516,popular17
1159,popular,b,17,g1,17,649.508893,73.460692,98,11.31019033,popular17
1228,popular,a,18,g1,74,610.312426,64.437209,98,10.55806932,popular18
1239,popular,b,18,g1,17,573.554381,68.369357,98,11.920292,popular18
1308,popular,a,19,g1,74,650.236227,42.185348,98,6.48769574,popular19
1319,popular,b,19,g1,17,627.688887,66.91469,98,10.66048665,popular19
1388,popular,a,20,g1,74,595.981901,76.830079,98,12.89134433,popular20
1399,popular,b,20,g1,17,582.81103,92.196095,98,15.81920902,popular20
1468,popular,a,21,g2,74,597.86821,55.277353,98,9.245742134,popular21
1479,popular,b,21,g2,17,548.409523,61.823355,98,11.2732096,popular21
1548,popular,a,22,g2,74,530.953519,58.914021,98,11.09589049,popular22
1559,popular,b,22,g2,17,514.952181,62.550689,98,12.14689272,popular22
1628,popular,a,23,g2,74,527.932401,43.902902,98,8.316008246,popular23
1639,popular,b,23,g2,17,514.198386,61.464063,98,11.95337533,popular23
1708,popular,a,24,g2,74,698.056147,84.513087,98,12.10691824,popular24
1719,popular,b,24,g2,17,696.288376,47.425214,98,6.811145444,popular24
1784,popular,a,25,g2,74,557.566861,97.683958,98,17.51968505,popular25
1795,popular,b,25,g2,17,555.371715,80.122797,98,14.4268775,popular25
1864,popular,a,26,g2,74,575.128017,49.390765,98,8.587786291,popular26
1875,popular,b,26,g2,17,532.871475,66.40314,98,12.46138011,popular26
1944,popular,a,27,g2,74,528.042228,58.775018,98,11.13074199,popular27
1955,popular,b,27,g2,17,576.656719,83.415515,98,14.46536774,popular27
2023,popular,a,28,g2,74,525.737256,69.147071,98,13.15240079,popular28
2034,popular,b,28,g2,17,568.542584,54.878628,98,9.652509688,popular28
2180,popular,a,30,g2,74,487.322217,54.329842,98,11.1486487,popular30
2191,popular,b,30,g2,17,525.419128,43.116455,98,8.20610684,popular30
2260,popular,a,31,g1,74,502.688226,42.805329,98,8.515283785,popular31
2271,popular,b,31,g1,17,497.200367,58.171345,98,11.69977918,popular31
2340,popular,a,32,g1,74,495.005224,46.098047,98,9.312638486,popular32
2351,popular,b,32,g1,17,512.566383,56.524987,98,11.02783734,popular32
2420,popular,a,33,g1,74,668.42169,76.830079,98,11.49425283,popular33
2431,popular,b,33,g1,17,682.451508,74.634934,98,10.9362985,popular33
2500,popular,a,34,g1,74,590.494037,57.073773,98,9.665427494,popular34
2511,popular,b,34,g1,17,560.859576,57.073773,98,10.17612526,popular34
2580,popular,a,35,g1,74,496.102797,35.122322,98,7.079646036,popular35
2591,popular,b,35,g1,17,548.786275,45.000475,98,8.200000082,popular35
2660,popular,a,36,g1,74,583.908601,92.196095,98,15.7894737,popular36
2671,popular,b,36,g1,17,582.811024,93.293667,98,16.007533,popular36
2740,popular,a,37,g2,74,597.628259,54.329842,98,9.090909137,popular37
2750,popular,b,37,g2,17,605.860051,71.342216,98,11.77536229,popular37
2818,popular,a,38,g2,74,636.592084,98.78153,98,15.51724134,popular38
2829,popular,b,38,g2,17,519.879468,72.439789,98,13.93395844,popular38
2898,popular,a,39,g2,74,554.274143,35.122322,98,6.336633676,popular39
2909,popular,b,39,g2,17,585.006174,47.19562,98,8.067542207,popular39
2978,popular,a,40,g2,74,679.397415,76.830079,98,11.30856216,popular40
2989,popular,b,40,g2,17,632.201788,80.122796,98,12.6736111,popular40
3058,popular,a,41,g2,74,468.663479,35.122322,98,7.494145282,popular41
3069,popular,b,41,g2,17,532.762407,64.756781,98,12.15490811,popular41
3138,popular,a,42,g2,74,510.371237,36.219894,98,7.096774147,popular42
3149,popular,b,42,g2,17,532.322691,61.464063,98,11.5463917,popular42
3217,popular,a,43,g1,74,762.812929,90.00095,98,11.79856116,popular43
3228,popular,b,43,g1,17,721.105172,105.366966,98,14.61187218,popular43
3297,popular,a,44,g2,74,651.958094,83.415514,98,12.79461284,popular44
3308,popular,b,44,g2,17,709.031873,100.976675,98,14.24148601,popular44
3377,popular,a,45,g1,74,518.054245,46.098047,98,8.898305041,popular45
3388,popular,b,45,g1,17,522.444537,61.464063,98,11.76470585,popular45
3457,popular,a,46,g2,74,672.05623,100.372034,98,14.93506488,popular46
3468,popular,b,46,g2,17,548.409525,51.640685,98,9.416445675,popular46
3537,popular,a,47,g1,74,473.142665,42.185348,98,8.915989007,popular47
3548,popular,b,47,g1,17,487.313504,32.002678,98,6.567164205,popular47
3617,popular,a,48,g2,74,598.177042,85.610659,98,14.31192657,popular48
3628,popular,b,48,g2,17,527.837421,47.19562,98,8.941317558,popular48
3696,popular,a,49,g1,74,677.202267,66.951926,98,9.886547825,popular49
3707,popular,b,49,g1,17,656.348388,96.586385,98,14.71571909,popular49
3775,popular,a,1,g1,74,575.676808,69.695858,98,12.10676842,popular1
3786,popular,b,1,g1,17,480.187995,29.634459,98,6.171428546,popular1
3854,popular,a,2,g1,74,572.38409,35.263045,98,6.160731162,popular2
3865,popular,b,2,g1,17,524.639684,52.134697,98,9.937238564,popular2
11,porcelain,a,3,g1,23,530.676333,80.122797,2,15.098242,porcelain3
61,porcelain,b,3,g1,40,580.803078,75.161468,2,12.94095552,porcelain3
91,porcelain,a,4,g1,23,552.078998,57.622559,2,10.43737567,porcelain4
141,porcelain,b,4,g1,40,491.438114,41.158971,2,8.375209376,porcelain4
171,porcelain,a,5,g1,23,639.326224,57.459353,2,8.987485707,porcelain5
221,porcelain,b,5,g1,40,597.140876,63.278022,2,10.5968331,porcelain5
250,porcelain,a,6,g2,23,667.691828,72.006025,2,10.78432025,porcelain6
300,porcelain,b,6,g2,40,611.762604,62.101171,2,10.15118783,porcelain6
330,porcelain,a,7,g2,23,565.138198,88.007364,2,15.57271554,porcelain7
380,porcelain,b,7,g2,40,638.848513,95.2807,2,14.91444342,porcelain7
410,porcelain,a,8,g2,23,539.681522,69.824024,2,12.93800531,porcelain8
460,porcelain,b,8,g2,40,667.508735,90.212094,2,13.51474359,porcelain8
489,porcelain,a,9,g2,23,735.373616,69.147071,2,9.402985026,porcelain9
538,porcelain,b,9,g2,40,605.860054,57.622559,2,9.510869485,porcelain9
568,porcelain,a,10,g2,23,621.226053,87.805803,2,14.13427569,porcelain10
617,porcelain,b,10,g2,40,680.494987,84.513087,2,12.41935482,porcelain10
647,porcelain,a,11,g1,23,648.116596,79.574011,2,12.27773081,porcelain11
697,porcelain,b,11,g1,40,636.592082,84.513087,2,13.27586211,porcelain11
726,porcelain,a,12,g1,23,515.23148,80.698907,2,15.6626507,porcelain12
774,porcelain,b,12,g1,40,512.017599,74.086148,2,14.46945342,porcelain12
803,porcelain,a,13,g1,23,814.045644,125.101377,2,15.3678578,porcelain13
853,porcelain,b,13,g1,40,606.596213,96.008034,2,15.82733818,porcelain13
882,porcelain,a,14,g1,23,549.411636,66.633448,2,12.12814648,porcelain14
932,porcelain,b,14,g1,40,577.502867,54.550019,2,9.445843842,porcelain14
961,porcelain,a,15,g1,23,619.68821,54.550019,2,8.802816984,porcelain15
1011,porcelain,b,15,g1,40,741.742376,52.509753,2,7.079244047,porcelain15
1041,porcelain,a,16,g1,23,645.872226,71.278692,2,11.0360361,porcelain16
1091,porcelain,b,16,g1,40,618.581152,65.460023,2,10.58228541,porcelain16
1121,porcelain,a,17,g1,23,643.033553,89.462031,2,13.91249812,porcelain17
1171,porcelain,b,17,g1,40,757.881598,110.554705,2,14.58733202,porcelain17
1201,porcelain,a,18,g1,23,618.59721,74.563057,2,12.0535715,porcelain18
1251,porcelain,b,18,g1,40,582.594201,64.005355,2,10.98626709,porcelain18
1281,porcelain,a,19,g1,23,674.048491,77.09736,2,11.43795454,porcelain19
1331,porcelain,b,19,g1,40,557.864862,74.188026,2,13.29856585,porcelain19
1361,porcelain,a,20,g1,23,594.884328,61.464063,2,10.33210325,porcelain20
1411,porcelain,b,20,g1,40,613.543061,72.439789,2,11.80679786,porcelain20
1441,porcelain,a,21,g2,23,573.676306,66.91469,2,11.66418925,porcelain21
1491,porcelain,b,21,g2,40,553.500858,82.188695,2,14.84888303,porcelain21
1521,porcelain,a,22,g2,23,650.236227,64.005356,2,9.843400497,porcelain22
1571,porcelain,b,22,g2,40,623.421215,60.366491,2,9.683098609,porcelain22
1601,porcelain,a,23,g2,23,565.249868,43.902902,2,7.766990226,porcelain23
1651,porcelain,b,23,g2,40,540.005697,59.268918,2,10.97560976,porcelain23
1681,porcelain,a,24,g2,23,673.909551,76.830079,2,11.40065145,porcelain24
1731,porcelain,b,24,g2,40,767.426197,84.071971,2,10.95505618,porcelain24
1761,porcelain,a,25,g2,23,535.61541,43.902902,2,8.196721226,porcelain25
1807,porcelain,b,25,g2,40,530.301136,58.171346,2,10.969493,porcelain25
1837,porcelain,a,26,g2,23,574.030444,40.610184,2,7.074569724,porcelain26
1887,porcelain,b,26,g2,40,663.482609,99.330316,2,14.97105043,porcelain26
1917,porcelain,a,27,g2,23,598.012488,78.366691,2,13.10452417,porcelain27
1967,porcelain,b,27,g2,40,630.00665,76.830079,2,12.19512191,porcelain27
1996,porcelain,a,28,g2,23,600.37219,79.025224,2,13.16270562,porcelain28
2046,porcelain,b,28,g2,40,616.835776,52.683483,2,8.540925324,porcelain28
2076,porcelain,a,29,g2,23,592.689181,62.561636,2,10.55555559,porcelain29
2125,porcelain,b,29,g2,40,583.541779,71.342216,2,12.22572549,porcelain29
2153,porcelain,a,30,g2,23,559.762006,57.622559,2,10.29411757,porcelain30
2203,porcelain,b,30,g2,40,559.511209,45.121872,2,8.064516184,porcelain30
2233,porcelain,a,31,g1,23,638.787222,82.317941,2,12.88659794,porcelain31
2283,porcelain,b,31,g1,40,553.176567,84.513087,2,15.27777785,porcelain31
2313,porcelain,a,32,g1,23,624.518786,54.329842,2,8.699472813,porcelain32
2363,porcelain,b,32,g1,40,587.750103,59.817704,2,10.17740426,porcelain32
2393,porcelain,a,33,g1,23,694.763431,95.488813,2,13.74407586,porcelain33
2443,porcelain,b,33,g1,40,631.104222,84.513087,2,13.39130433,porcelain33
2473,porcelain,a,34,g1,23,643.17752,74.634934,2,11.60409555,porcelain34
2523,porcelain,b,34,g1,40,589.396462,81.220369,2,13.7802607,porcelain34
2553,porcelain,a,35,g1,23,520.249393,55.976201,2,10.75949376,porcelain35
2603,porcelain,b,35,g1,40,489.517357,50.488337,2,10.31390129,porcelain35
2633,porcelain,a,36,g1,23,704.641582,102.074248,2,14.48598133,porcelain36
2683,porcelain,b,36,g1,40,526.834824,93.293667,2,17.70833338,porcelain36
2713,porcelain,a,37,g2,23,581.16467,64.207995,2,11.04815869,porcelain37
2762,porcelain,b,37,g2,40,648.665381,64.756781,2,9.98307955,porcelain37
2791,porcelain,a,38,g2,23,669.519261,83.415514,2,12.45901632,porcelain38
2841,porcelain,b,38,g2,40,581.713454,79.025224,2,13.58490567,porcelain38
2871,porcelain,a,39,g2,23,553.176568,74.634934,2,13.49206353,porcelain39
2921,porcelain,b,39,g2,40,505.980949,41.707757,2,8.242950072,porcelain39
2951,porcelain,a,40,g2,23,726.593035,102.074248,2,14.04833835,porcelain40
3001,porcelain,b,40,g2,40,650.860521,87.805804,2,13.49072515,porcelain40
3031,porcelain,a,41,g2,23,728.788173,77.927651,2,10.69277108,porcelain41
3081,porcelain,b,41,g2,40,682.690131,87.805805,2,12.86173639,porcelain41
3111,porcelain,a,42,g2,23,532.251547,63.659208,2,11.96036129,porcelain42
3161,porcelain,b,42,g2,40,508.176094,54.878628,2,10.7991361,porcelain42
3190,porcelain,a,43,g1,23,797.935251,103.171821,2,12.92984874,porcelain43
3240,porcelain,b,43,g1,40,564.152296,80.122797,2,14.20233465,porcelain43
3270,porcelain,a,44,g2,23,583.908596,68.049498,2,11.65413533,porcelain44
3320,porcelain,b,44,g2,40,630.006649,96.586385,2,15.33101042,porcelain44
3350,porcelain,a,45,g1,23,603.664904,72.439788,2,11.99999992,porcelain45
3400,porcelain,b,45,g1,40,608.055196,87.805805,2,14.4404333,porcelain45
3430,porcelain,a,46,g2,23,535.952151,81.461361,2,15.19937197,porcelain46
3480,porcelain,b,46,g2,40,611.687548,89.462031,2,14.62544583,porcelain46
3510,porcelain,a,47,g1,23,539.681522,61.096021,2,11.32075465,porcelain47
3560,porcelain,b,47,g1,40,503.314843,61.823355,2,12.283237,porcelain47
3590,porcelain,a,48,g2,23,592.049538,65.460023,2,11.05651112,porcelain48
3640,porcelain,b,48,g2,40,636.592083,74.634934,2,11.72413795,porcelain48
3670,porcelain,a,49,g1,23,768.300789,88.903377,2,11.57142857,porcelain49
3719,porcelain,b,49,g1,40,716.714879,92.196095,2,12.86370601,porcelain49
3748,porcelain,a,1,g1,23,513.547576,65.305567,2,12.71655637,porcelain1
3798,porcelain,b,1,g1,40,518.603035,83.964301,2,16.19047621,porcelain1
3827,porcelain,a,2,g1,23,568.312413,70.519037,2,12.40849846,porcelain2
3877,porcelain,b,2,g1,40,631.104222,60.915277,2,9.6521739,porcelain2
22,positive,a,3,g1,47,498.662043,59.268918,74,11.88558841,positive3
68,positive,b,3,g1,58,439.729709,66.226879,74,15.06081523,positive3
102,positive,a,4,g1,47,522.444539,42.256544,74,8.088235372,positive4
148,positive,b,4,g1,58,468.80068,62.973226,74,13.43283589,positive4
182,positive,a,5,g1,47,594.963352,74.019379,74,12.44099805,positive5
228,positive,b,5,g1,58,601.821066,60,74,9.96974074,positive5
261,positive,a,6,g2,47,712.059583,97.462701,74,13.68743618,positive6
307,positive,b,6,g2,58,512.004329,81.920693,74,16.00000007,positive6
341,positive,a,7,g2,47,533.862853,88.007364,74,16.48501361,positive7
387,positive,b,7,g2,58,484.404169,93.098699,74,19.21921919,positive7
421,positive,a,8,g2,47,604.989638,97.462701,74,16.10981327,positive8
467,positive,b,8,g2,58,683.954958,81.006778,74,11.84387613,positive8
500,positive,a,9,g2,47,755.129922,52.683483,74,6.976744195,positive9
545,positive,b,9,g2,58,849.246769,91.647309,74,10.79159937,positive9
579,positive,a,10,g2,47,671.71439,110.854826,74,16.503268,positive10
624,positive,b,10,g2,58,645.372665,49.390765,74,7.653061197,positive10
658,positive,a,11,g1,47,606.408839,91.647309,74,15.11312222,positive11
704,positive,b,11,g1,58,580.615882,93.293667,74,16.06805289,positive11
814,positive,a,13,g1,47,973.172339,142.557383,74,14.64872945,positive13
860,positive,b,13,g1,58,760.790933,114.918707,74,15.10516254,positive13
893,positive,a,14,g1,47,506.665651,44.00322,74,8.684863462,positive14
939,positive,b,14,g1,58,605.716912,83.643362,74,13.80898574,positive14
972,positive,a,15,g1,47,578.230196,57.459353,74,9.937106951,positive15
1018,positive,b,15,g1,58,593.292013,59.329201,74,9.999999949,positive15
1052,positive,a,16,g1,47,842.252294,77.09736,74,9.15371327,positive16
1098,positive,b,16,g1,58,758.858693,68.369357,74,9.009497767,positive16
1132,positive,a,17,g1,47,606.596211,89.462031,74,14.74820142,positive17
1178,positive,b,17,g1,58,759.336265,71.278692,74,9.38697324,positive17
1212,positive,a,18,g1,47,672.908572,79.165714,74,11.76470583,positive18
1258,positive,b,18,g1,58,629.870884,40.730681,74,6.466512746,positive18
1292,positive,a,19,g1,47,640,61.096021,74,9.546253281,positive19
1338,positive,b,19,g1,58,658.236897,48.73135,74,7.403314859,positive19
1372,positive,a,20,g1,47,680.494988,95.488813,74,14.03225809,positive20
1418,positive,b,20,g1,58,695.861003,83.415515,74,11.98738177,positive20
1452,positive,a,21,g2,47,536.772188,58.186687,74,10.84010839,positive21
1498,positive,b,21,g2,58,549.708518,62.550688,74,11.3788828,positive21
1532,positive,a,22,g2,47,573.866201,68.369357,74,11.91381491,positive22
1578,positive,b,22,g2,58,619.030924,76.830079,74,12.41134748,positive22
1612,positive,a,23,g2,47,642.079947,72.439789,74,11.2820513,positive23
1658,positive,b,23,g2,58,592.68918,102.074248,74,17.22222228,positive23
1692,positive,a,24,g2,47,606.957625,64.756781,74,10.66907776,positive24
1738,positive,b,24,g2,58,760.959122,84.071971,74,11.04815864,positive24
1771,positive,a,25,g2,47,788.057098,107.562111,74,13.64902509,positive25
1814,positive,b,25,g2,58,537.810554,73.537361,74,13.6734693,positive25
1848,positive,a,26,g2,47,630.006644,46.098047,74,7.317073151,positive26
1894,positive,b,26,g2,58,703.544008,69.147071,74,9.828393137,positive26
1928,positive,a,27,g2,47,651.189886,78.366691,74,12.03438393,positive27
1973,positive,b,27,g2,58,538.908127,79.025224,74,14.66395106,positive27
2007,positive,a,28,g2,47,651.472216,71.342216,74,10.95092227,positive28
2053,positive,b,28,g2,58,741.917706,52.683483,74,7.100987424,positive28
2087,positive,a,29,g2,47,509.273667,60.366491,74,11.85344833,positive29
2132,positive,b,29,g2,58,492.810079,79.025224,74,16.03563469,positive29
2164,positive,a,30,g2,47,553.17657,62.561636,74,11.30952383,positive30
2210,positive,b,30,g2,58,630.703495,94.254576,74,14.94435606,positive30
2244,positive,a,31,g1,47,570.737724,71.342216,74,12.50000009,positive31
2290,positive,b,31,g1,58,605.860049,93.293667,74,15.39855073,positive31
2324,positive,a,32,g1,47,487.871002,48.841979,74,10.01124863,positive32
2370,positive,b,32,g1,58,620.171957,65.854353,74,10.61872474,positive32
2404,positive,a,33,g1,47,730.983325,104.269393,74,14.26426424,positive33
2450,positive,b,33,g1,58,743.427112,73.537361,74,9.891670591,positive33
