,word,block,id,cond,order,word_duration,vot_duration,mem_1,mem_2,rest,vot_per,rest_per,freq,KF,word_id
3805,positive,b,1,g1,58,793.902222,125.123272,7.957142857,3.426064463,668.77895,15.76053934,84.23946066,1,74,positive1
579,positive,a,10,g2,47,671.71439,110.854826,0.75,1.773534191,560.859564,16.503268,83.496732,1,74,positive10
624,positive,b,10,g2,58,645.372665,49.390765,0.75,1.773534191,595.9819,7.653061197,92.3469388,1,74,positive10
658,positive,a,11,g1,47,606.408839,91.647309,3.714285714,3.426064463,514.76153,15.11312222,84.88687778,1,74,positive11
704,positive,b,11,g1,58,580.615882,93.293667,3.714285714,3.426064463,487.322215,16.06805289,83.93194711,1,74,positive11
814,positive,a,13,g1,47,973.172339,142.557383,6.216666667,3.426064463,830.614956,14.64872945,85.35127055,1,74,positive13
860,positive,b,13,g1,58,760.790933,114.918707,6.216666667,3.426064463,645.872226,15.10516254,84.89483746,1,74,positive13
893,positive,a,14,g1,47,506.665651,44.00322,8.373809524,2.884883637,462.662431,8.684863462,91.31513654,1,74,positive14
939,positive,b,14,g1,58,605.716912,83.643362,8.373809524,2.884883637,522.07355,13.80898574,86.19101426,1,74,positive14
972,positive,a,15,g1,47,578.230196,57.459353,1,3.045307406,520.770843,9.937106951,90.06289305,1,74,positive15
1018,positive,b,15,g1,58,593.292013,59.329201,1,3.045307406,533.962812,9.999999949,90.00000005,1,74,positive15
1052,positive,a,16,g1,47,842.252294,77.09736,6.207142857,3.398302189,765.154934,9.15371327,90.84628673,1,74,positive16
1098,positive,b,16,g1,58,758.858693,68.369357,6.207142857,3.398302189,690.489336,9.009497767,90.99050223,1,74,positive16
1132,positive,a,17,g1,47,606.596211,89.462031,4.833333333,1.762173268,517.13418,14.74820142,85.25179858,1,74,positive17
1178,positive,b,17,g1,58,759.336265,71.278692,4.833333333,1.762173268,688.057573,9.38697324,90.61302676,1,74,positive17
1212,positive,a,18,g1,47,672.908572,79.165714,11.875,3.426064463,593.742858,11.76470583,88.23529417,1,74,positive18
1258,positive,b,18,g1,58,629.870884,40.730681,11.875,3.426064463,589.140203,6.466512746,93.53348725,1,74,positive18
1292,positive,a,19,g1,47,640,61.096021,4,3.045307406,578.903979,9.546253281,90.45374672,1,74,positive19
1338,positive,b,19,g1,58,658.236897,48.73135,4,3.045307406,609.505547,7.403314859,92.59668514,1,74,positive19
3838,positive,a,2,g1,47,478.541637,49.939552,6.938095238,3.426064463,428.602085,10.43577991,89.56422009,1,74,positive2
3884,positive,b,2,g1,58,662.933827,92.196095,6.938095238,3.426064463,570.737732,13.90728475,86.09271525,1,74,positive2
1372,positive,a,20,g1,47,680.494988,95.488813,8.857142857,3.426064463,585.006175,14.03225809,85.96774191,1,74,positive20
1418,positive,b,20,g1,58,695.861003,83.415515,8.857142857,3.426064463,612.445488,11.98738177,88.01261823,1,74,positive20
1452,positive,a,21,g2,47,536.772188,58.186687,5.2,1.968031607,478.585501,10.84010839,89.15989161,1,74,positive21
1498,positive,b,21,g2,58,549.708518,62.550688,5.2,1.968031607,487.15783,11.3788828,88.6211172,1,74,positive21
1532,positive,a,22,g2,47,573.866201,68.369357,5.675,2.198905607,505.496844,11.91381491,88.08618509,1,74,positive22
1578,positive,b,22,g2,58,619.030924,76.830079,5.675,2.198905607,542.200845,12.41134748,87.58865252,1,74,positive22
1612,positive,a,23,g2,47,642.079947,72.439789,4.964285714,2.243635605,569.640158,11.2820513,88.7179487,1,74,positive23
1658,positive,b,23,g2,58,592.68918,102.074248,4.964285714,2.243635605,490.614932,17.22222228,82.77777772,1,74,positive23
1692,positive,a,24,g2,47,606.957625,64.756781,3.571428571,2.579662663,542.200844,10.66907776,89.33092224,1,74,positive24
1738,positive,b,24,g2,58,760.959122,84.071971,3.571428571,2.579662663,676.887151,11.04815864,88.95184136,1,74,positive24
1771,positive,a,25,g2,47,788.057098,107.562111,1.916666667,1.51171755,680.494987,13.64902509,86.35097491,1,74,positive25
1814,positive,b,25,g2,58,537.810554,73.537361,1.916666667,1.51171755,464.273193,13.6734693,86.3265307,1,74,positive25
1848,positive,a,26,g2,47,630.006644,46.098047,2.2,1.968031607,583.908597,7.317073151,92.68292685,1,74,positive26
1894,positive,b,26,g2,58,703.544008,69.147071,2.2,1.968031607,634.396937,9.828393137,90.17160686,1,74,positive26
1928,positive,a,27,g2,47,651.189886,78.366691,3.6,0.967591848,572.823195,12.03438393,87.96561607,1,74,positive27
1973,positive,b,27,g2,58,538.908127,79.025224,3.6,0.967591848,459.882903,14.66395106,85.33604894,1,74,positive27
2007,positive,a,28,g2,47,651.472216,71.342216,11.90714286,2.198905607,580.13,10.95092227,89.04907773,1,74,positive28
2053,positive,b,28,g2,58,741.917706,52.683483,11.90714286,2.198905607,689.234223,7.100987424,92.89901258,1,74,positive28
2087,positive,a,29,g2,47,509.273667,60.366491,8.371428571,2.884883637,448.907176,11.85344833,88.14655167,1,74,positive29
2132,positive,b,29,g2,58,492.810079,79.025224,8.371428571,2.884883637,413.784855,16.03563469,83.96436531,1,74,positive29
22,positive,a,3,g1,47,498.662043,59.268918,1.821428571,3.426064463,439.393125,11.88558841,88.11441159,1,74,positive3
68,positive,b,3,g1,58,439.729709,66.226879,1.821428571,3.426064463,373.50283,15.06081523,84.93918477,1,74,positive3
2164,positive,a,30,g2,47,553.17657,62.561636,3,1.938414631,490.614934,11.30952383,88.69047617,1,74,positive30
2210,positive,b,30,g2,58,630.703495,94.254576,3,1.938414631,536.448919,14.94435606,85.05564394,1,74,positive30
2244,positive,a,31,g1,47,570.737724,71.342216,8.25,3.426064463,499.395508,12.50000009,87.49999991,1,74,positive31
2290,positive,b,31,g1,58,605.860049,93.293667,8.25,3.426064463,512.566382,15.39855073,84.60144927,1,74,positive31
2324,positive,a,32,g1,47,487.871002,48.841979,6.857142857,3.426064463,439.029023,10.01124863,89.98875137,1,74,positive32
2370,positive,b,32,g1,58,620.171957,65.854353,6.857142857,3.426064463,554.317604,10.61872474,89.38127526,1,74,positive32
2404,positive,a,33,g1,47,730.983325,104.269393,5.458333333,3.426064463,626.713932,14.26426424,85.73573576,1,74,positive33
2450,positive,b,33,g1,58,743.427112,73.537361,5.458333333,3.426064463,669.889751,9.891670591,90.10832941,1,74,positive33
2484,positive,a,34,g1,47,645.372665,90.00095,6.514285714,3.426064463,555.371715,13.94557825,86.05442175,1,74,positive34
2530,positive,b,34,g1,58,683.787702,62.561636,6.514285714,3.426064463,621.226066,9.149277739,90.85072226,1,74,positive34
2564,positive,a,35,g1,47,507.078522,48.293193,7.333333333,3.426064463,458.785329,9.523809608,90.47619039,1,74,positive35
2610,positive,b,35,g1,58,405.004271,38.415039,7.333333333,3.426064463,366.589232,9.485094788,90.51490521,1,74,positive35
2644,positive,a,36,g1,47,735.373614,94.39124,8.804761905,3.426064463,640.982374,12.83582089,87.16417911,1,74,positive36
2690,positive,b,36,g1,58,725.495455,92.196094,8.804761905,3.426064463,633.299361,12.70801814,87.29198186,1,74,positive36
2724,positive,a,37,g2,47,651.9581,67.500712,6.733333333,2.504126581,584.457388,10.3535353,89.6464647,1,74,positive37
2769,positive,b,37,g2,58,736.188076,104.269393,6.733333333,2.504126581,631.918683,14.1634178,85.8365822,1,74,positive37
2802,positive,a,38,g2,47,688.177994,92.196095,4.75,2.884883637,595.981899,13.3971292,86.6028708,1,74,positive38
2848,positive,b,38,g2,58,619.030921,71.342216,4.75,2.884883637,547.688705,11.52482268,88.47517732,1,74,positive38
2882,positive,a,39,g2,47,561.957151,55.976201,4.857142857,2.884883637,505.98095,9.960937573,90.03906243,1,74,positive39
2928,positive,b,39,g2,58,565.249868,71.342216,4.857142857,2.884883637,493.907652,12.62135916,87.37864084,1,74,positive39
102,positive,a,4,g1,47,522.444539,42.256544,5.5,3.426064463,480.187995,8.088235372,91.91176463,1,74,positive4
148,positive,b,4,g1,58,468.80068,62.973226,5.5,3.426064463,405.827454,13.43283589,86.56716411,1,74,positive4
2962,positive,a,40,g2,47,687.080422,72.439789,5.777777778,2.884883637,614.640633,10.543131,89.456869,1,74,positive40
3008,positive,b,40,g2,58,589.396458,86.708231,5.777777778,2.884883637,502.688227,14.71135936,85.28864064,1,74,positive40
3042,positive,a,41,g2,47,818.789122,100.976675,3.125,1.438014982,717.812447,12.33243973,87.66756027,1,74,positive41
3088,positive,b,41,g2,58,775.983798,118.537836,3.125,1.438014982,657.445962,15.27581327,84.72418673,1,74,positive41
3122,positive,a,42,g2,47,623.42121,32.927177,8.833333333,2.579662663,590.494033,5.281690207,94.71830979,1,74,positive42
3167,positive,b,42,g2,58,579.518311,41.707757,8.833333333,2.579662663,537.810554,7.196969657,92.80303034,1,74,positive42
3201,positive,a,43,g1,47,808.910976,84.513087,5.478571429,3.426064463,724.397889,10.44776119,89.55223881,1,74,positive43
3247,positive,b,43,g1,58,536.712982,57.073773,5.478571429,3.426064463,479.639209,10.6339468,89.3660532,1,74,positive43
3281,positive,a,44,g2,47,730.983318,70.244643,12.31746032,3.426064463,660.738675,9.609609586,90.39039041,1,74,positive44
3327,positive,b,44,g2,58,820.984275,105.366966,12.31746032,3.426064463,715.617309,12.83422463,87.16577537,1,74,positive44
3361,positive,a,45,g1,47,777.081367,41.707757,2.75,1.773534191,735.37361,5.36723164,94.63276836,1,74,positive45
3407,positive,b,45,g1,58,788.057096,65.854353,2.75,1.773534191,722.202743,8.356545907,91.64345409,1,74,positive45
3441,positive,a,46,g2,47,779.951213,96.008033,6.666666667,3.426064463,683.94318,12.30949211,87.69050789,1,74,positive46
3487,positive,b,46,g2,58,713.150583,81.461362,6.666666667,3.426064463,631.689221,11.42274352,88.57725648,1,74,positive46
3521,positive,a,47,g1,47,555.682861,68.369357,10.52380952,3.426064463,487.313504,12.30366488,87.69633512,1,74,positive47
3567,positive,b,47,g1,58,566.592865,30.548011,10.52380952,3.426064463,536.044854,5.391527654,94.60847235,1,74,positive47
3601,positive,a,48,g2,47,626.713929,76.830079,0.75,1.599676144,549.88385,12.25919442,87.74080558,1,74,positive48
3647,positive,b,48,g2,58,614.640632,94.39124,0.75,1.599676144,520.249392,15.35714287,84.64285713,1,74,positive48
3681,positive,a,49,g1,47,867.082319,73.537361,0.375,3.426064463,793.544958,8.481012632,91.51898737,1,74,positive49
3726,positive,b,49,g1,58,700.25129,87.805804,0.375,3.426064463,612.445486,12.5391849,87.4608151,1,74,positive49
182,positive,a,5,g1,47,594.963352,74.019379,8.214285714,3.426064463,520.943973,12.44099805,87.55900195,1,74,positive5
228,positive,b,5,g1,58,601.821066,60,8.214285714,3.426064463,541.821066,9.96974074,90.03025926,1,74,positive5
261,positive,a,6,g2,47,712.059583,97.462701,7.458333333,2.348788663,614.596882,13.68743618,86.31256382,1,74,positive6
307,positive,b,6,g2,58,512.004329,81.920693,7.458333333,2.348788663,430.083636,16.00000007,83.99999993,1,74,positive6
341,positive,a,7,g2,47,533.862853,88.007364,3.875,2.504126581,445.855489,16.48501361,83.51498639,1,74,positive7
387,positive,b,7,g2,58,484.404169,93.098699,3.875,2.504126581,391.30547,19.21921919,80.78078081,1,74,positive7
421,positive,a,8,g2,47,604.989638,97.462701,4,2.579662663,507.526937,16.10981327,83.89018673,1,74,positive8
467,positive,b,8,g2,58,683.954958,81.006778,4,2.579662663,602.94818,11.84387613,88.15612387,1,74,positive8
500,positive,a,9,g2,47,755.129922,52.683483,3,2.154291247,702.446439,6.976744195,93.0232558,1,74,positive9
545,positive,b,9,g2,58,849.246769,91.647309,3,2.154291247,757.59946,10.79159937,89.20840063,1,74,positive9
3746,possibly,a,1,g1,18,738.117547,110.854829,7.957142857,3.426064463,627.262718,15.01858741,84.98141259,1,61,possibly1
3808,possibly,b,1,g1,62,684.336492,121.281768,7.957142857,3.426064463,563.054724,17.72253408,82.27746592,1,61,possibly1
566,possibly,a,10,g2,18,559.761991,45.000474,0.75,1.773534191,514.761517,8.039215724,91.96078428,1,61,possibly10
627,possibly,b,10,g2,62,609.152771,64.756781,0.75,1.773534191,544.39599,10.63063062,89.36936938,1,61,possibly10
645,possibly,a,11,g1,18,637.140871,66.951926,3.714285714,3.426064463,570.188945,10.50818258,89.49181742,1,61,possibly11
707,possibly,b,11,g1,62,720.007596,73.537361,3.714285714,3.426064463,646.470235,10.21341461,89.78658539,1,61,possibly11
801,possibly,a,13,g1,18,869.979977,128.010711,6.216666667,3.426064463,741.969266,14.71421347,85.28578653,1,61,possibly13
863,possibly,b,13,g1,62,798.61228,110.554705,6.216666667,3.426064463,688.057575,13.84335149,86.15664851,1,61,possibly13
880,possibly,a,14,g1,18,593.414856,47.774925,8.373809524,2.884883637,545.639931,8.050847483,91.94915252,1,61,possibly14
942,possibly,b,14,g1,62,601.504875,54.550019,8.373809524,2.884883637,546.954856,9.068923839,90.93107616,1,61,possibly14
960,possibly,a,15,g1,18,615.324209,85.098029,1,3.045307406,530.22618,13.82978725,86.17021275,1,61,possibly15
1021,possibly,b,15,g1,62,668.987891,59.329201,1,3.045307406,609.65869,8.868501478,91.13149852,1,61,possibly15
1039,possibly,a,16,g1,18,680.784238,65.460023,6.207142857,3.398302189,615.324215,9.615384632,90.38461537,1,61,possibly16
1101,possibly,b,16,g1,62,674.238233,68.369357,6.207142857,3.398302189,605.868876,10.14023733,89.85976267,1,61,possibly16
1119,possibly,a,17,g1,18,597.868208,78.552027,4.833333333,1.762173268,519.316181,13.13868608,86.86131392,1,61,possibly17
1181,possibly,b,17,g1,62,642.962891,64.005356,4.833333333,1.762173268,578.957535,9.954751183,90.04524882,1,61,possibly17
1199,possibly,a,18,g1,18,619.978007,55.231894,11.875,3.426064463,564.746113,8.908686014,91.09131399,1,61,possibly18
1261,possibly,b,18,g1,62,551.568567,64.732689,11.875,3.426064463,486.835878,11.73610914,88.26389086,1,61,possibly18
1279,possibly,a,19,g1,18,755.699597,77.09736,4,3.045307406,678.602237,10.20211739,89.79788261,1,61,possibly19
1341,possibly,b,19,g1,62,650.963562,59.641354,4,3.045307406,591.322208,9.16201113,90.83798887,1,61,possibly19
1359,possibly,a,20,g1,18,640.982376,92.196095,8.857142857,3.426064463,548.786281,14.38356162,85.61643838,1,61,possibly20
1421,possibly,b,20,g1,62,684.677589,98.78153,8.857142857,3.426064463,585.896059,14.42745193,85.57254807,1,61,possibly20
1439,possibly,a,21,g2,18,607.323546,66.91469,5.2,1.968031607,540.408856,11.01796406,88.98203594,1,61,possibly21
1501,possibly,b,21,g2,62,605.868876,61.823355,5.2,1.968031607,544.045521,10.20408168,89.79591832,1,61,possibly21
1519,possibly,a,22,g2,18,590.594873,74.188026,5.675,2.198905607,516.406847,12.56157637,87.43842363,1,61,possibly22
1581,possibly,b,22,g2,62,581.713457,72.439789,5.675,2.198905607,509.273668,12.45283019,87.54716981,1,61,possibly22
1599,possibly,a,23,g2,18,622.323641,54.878628,4.964285714,2.243635605,567.445013,8.818342159,91.18165784,1,61,possibly23
1661,possibly,b,23,g2,62,550.981423,72.439789,4.964285714,2.243635605,478.541634,13.14741042,86.85258958,1,61,possibly23
1679,possibly,a,24,g2,18,749.642057,66.951926,3.571428571,2.579662663,682.690131,8.931185941,91.06881406,1,61,possibly24
1741,possibly,b,24,g2,62,698.444067,84.071971,3.571428571,2.579662663,614.372096,12.03703703,87.96296297,1,61,possibly24
1759,possibly,a,25,g2,18,571.778847,82.317942,1.916666667,1.51171755,489.460905,14.39681486,85.60318514,1,61,possibly25
1817,possibly,b,25,g2,62,601.736361,62.561636,1.916666667,1.51171755,539.174725,10.39685152,89.60314848,1,61,possibly25
1835,possibly,a,26,g2,18,620.128491,53.781055,2.2,1.968031607,566.347436,8.672566376,91.32743362,1,61,possibly26
1897,possibly,b,26,g2,62,647.019021,47.744406,2.2,1.968031607,599.274615,7.37913484,92.62086516,1,61,possibly26
1915,possibly,a,27,g2,18,564.426763,84.897249,3.6,0.967591848,479.529514,15.04132238,84.95867762,1,61,possibly27
1976,possibly,b,27,g2,62,567.445014,80.122797,3.6,0.967591848,487.322217,14.11992264,85.88007736,1,61,possibly27
1994,possibly,a,28,g2,18,638.552801,75.732507,11.90714286,2.198905607,562.820294,11.86002268,88.13997732,1,61,possibly28
2056,possibly,b,28,g2,62,613.543058,34.024749,11.90714286,2.198905607,579.518309,5.545617142,94.45438286,1,61,possibly28
2074,possibly,a,29,g2,18,595.981899,63.659208,8.371428571,2.884883637,532.322691,10.68139957,89.31860043,1,61,possibly29
2135,possibly,b,29,g2,62,595.9819,87.805805,8.371428571,2.884883637,508.176095,14.73296504,85.26703496,1,61,possibly29
9,possibly,a,3,g1,18,539.500462,72.55492,1.821428571,3.426064463,466.945542,13.44853714,86.55146286,1,61,possibly3
71,possibly,b,3,g1,62,601.291743,63.219926,1.821428571,3.426064463,538.071817,10.51401865,89.48598135,1,61,possibly3
2231,possibly,a,31,g1,18,673.152074,74.634933,8.25,3.426064463,598.517141,11.08738068,88.91261932,1,61,possibly31
2293,possibly,b,31,g1,62,540.617671,70.244643,8.25,3.426064463,470.373028,12.99340491,87.00659509,1,61,possibly31
2311,possibly,a,32,g1,18,565.249868,56.524987,6.857142857,3.426064463,508.724881,10.00000004,89.99999996,1,61,possibly32
2373,possibly,b,32,g1,62,516.956673,51.58591,6.857142857,3.426064463,465.370763,9.978768569,90.02123143,1,61,possibly32
2391,possibly,a,33,g1,18,745.251769,64.756781,5.458333333,3.426064463,680.494988,8.689248881,91.31075112,1,61,possibly33
2453,possibly,b,33,g1,62,691.087162,76.830079,5.458333333,3.426064463,614.257083,11.11727771,88.88272229,1,61,possibly33
2471,possibly,a,34,g1,18,647.56781,70.244644,6.514285714,3.426064463,577.323166,10.84745766,89.15254234,1,61,possibly34
2533,possibly,b,34,g1,62,580.615882,62.561636,6.514285714,3.426064463,518.054246,10.77504731,89.22495269,1,61,possibly34
2551,possibly,a,35,g1,18,519.151821,49.390765,7.333333333,3.426064463,469.761056,9.513742031,90.48625797,1,61,possibly35
2613,possibly,b,35,g1,62,603.664902,62.561635,7.333333333,3.426064463,541.103267,10.36363631,89.63636369,1,61,possibly35
2631,possibly,a,36,g1,18,656.34839,92.196095,8.804761905,3.426064463,564.152295,14.04682276,85.95317724,1,61,possibly36
2693,possibly,b,36,g1,62,554.274138,94.391239,8.804761905,3.426064463,459.882899,17.02970291,82.97029709,1,61,possibly36
2711,possibly,a,37,g2,18,617.384565,67.500712,6.733333333,2.504126581,549.883853,10.93333326,89.06666674,1,61,possibly37
2772,possibly,b,37,g2,62,623.421212,53.781055,6.733333333,2.504126581,569.640157,8.626760522,91.37323948,1,61,possibly37
2789,possibly,a,38,g2,18,638.787229,83.415514,4.75,2.884883637,555.371715,13.05841918,86.94158082,1,61,possibly38
2851,possibly,b,38,g2,62,580.615881,63.659208,4.75,2.884883637,516.956673,10.96408315,89.03591685,1,61,possibly38
2869,possibly,a,39,g2,18,523.542109,40.610185,4.857142857,2.884883637,482.931924,7.756813502,92.2431865,1,61,possibly39
2931,possibly,b,39,g2,62,685.74792,63.659208,4.857142857,2.884883637,622.088712,9.28317916,90.71682084,1,61,possibly39
89,possibly,a,4,g1,18,538.359341,65.854354,5.5,3.426064463,472.504987,12.23241597,87.76758403,1,61,possibly4
151,possibly,b,4,g1,62,530.950726,61.874941,5.5,3.426064463,469.075785,11.65361266,88.34638734,1,61,possibly4
2949,possibly,a,40,g2,18,726.593035,91.098522,5.777777778,2.884883637,635.494513,12.53776428,87.46223572,1,61,possibly40
3011,possibly,b,40,g2,62,628.90907,72.439788,5.777777778,2.884883637,556.469282,11.51832458,88.48167542,1,61,possibly40
3029,possibly,a,41,g2,18,639.704658,79.025224,3.125,1.438014982,560.679434,12.35339199,87.64660801,1,61,possibly41
3091,possibly,b,41,g2,62,701.348864,105.366965,3.125,1.438014982,595.981899,15.02347411,84.97652589,1,61,possibly41
3109,possibly,a,42,g2,18,542.200841,26.341741,8.833333333,2.579662663,515.8591,4.858299547,95.14170045,1,61,possibly42
3170,possibly,b,42,g2,62,595.518134,61.464063,8.833333333,2.579662663,534.054071,10.32110686,89.67889314,1,61,possibly42
3188,possibly,a,43,g1,18,739.024115,71.342216,5.478571429,3.426064463,667.681899,9.653570777,90.34642922,1,61,possibly43
3250,possibly,b,43,g1,62,744.154195,72.439789,5.478571429,3.426064463,671.714406,9.734513289,90.26548671,1,61,possibly43
3268,possibly,a,44,g2,18,709.136621,90.000949,12.31746032,3.426064463,619.135672,12.69162335,87.30837665,1,61,possibly44
3330,possibly,b,44,g2,62,747.258622,70.244644,12.31746032,3.426064463,677.013978,9.400312279,90.59968772,1,61,possibly44
3348,possibly,a,45,g1,18,649.762951,83.415514,2.75,1.773534191,566.347437,12.83783784,87.16216216,1,61,possibly45
3410,possibly,b,45,g1,62,610.250342,52.683483,2.75,1.773534191,557.566859,8.633093564,91.36690644,1,61,possibly45
3428,possibly,a,46,g2,18,592.049536,50.186017,6.666666667,3.426064463,541.863519,8.476658446,91.52334155,1,61,possibly46
3490,possibly,b,46,g2,62,730.242922,117.828041,6.666666667,3.426064463,612.414881,16.13545814,83.86454186,1,61,possibly46
3508,possibly,a,47,g1,18,562.956197,74.188026,10.52380952,3.426064463,488.768171,13.17829458,86.82170542,1,61,possibly47
3570,possibly,b,47,g1,62,546.227524,36.366679,10.52380952,3.426064463,509.860845,6.657789548,93.34221045,1,61,possibly47
3588,possibly,a,48,g2,18,629.870884,68.369357,0.75,1.599676144,561.501527,10.85450348,89.14549652,1,61,possibly48
3650,possibly,b,48,g2,62,632.667712,82.317942,0.75,1.599676144,550.34977,13.01124436,86.98875564,1,61,possibly48
169,possibly,a,5,g1,18,643.690226,69.096691,8.214285714,3.426064463,574.593535,10.73446329,89.26553671,1,61,possibly5
231,possibly,b,5,g1,62,652.781896,85.891717,8.214285714,3.426064463,566.890179,13.15779704,86.84220296,1,61,possibly5
249,possibly,a,6,g2,18,645.872226,73.460692,7.458333333,2.348788663,572.411534,11.37387382,88.62612618,1,61,possibly6
310,possibly,b,6,g2,62,644.36133,62.10117,7.458333333,2.348788663,582.26016,9.63763142,90.36236858,1,61,possibly6
328,possibly,a,7,g2,18,616.051549,73.460692,3.875,2.504126581,542.590857,11.92443913,88.07556087,1,61,possibly7
390,possibly,b,7,g2,62,589.867539,81.461362,3.875,2.504126581,508.406177,13.81011102,86.18988898,1,61,possibly7
408,possibly,a,8,g2,18,591.322207,70.551358,4,2.579662663,520.770849,11.93111931,88.06888069,1,61,possibly8
470,possibly,b,8,g2,62,685.796021,84.688905,4,2.579662663,601.107116,12.34899335,87.65100665,1,61,possibly8
3758,power,a,1,g1,44,436.833879,76.007894,7.957142857,3.426064463,360.825985,17.39972508,82.60027492,1,342,power1
3780,power,b,1,g1,7,460.248547,62.561636,7.957142857,3.426064463,397.686911,13.59301108,86.40698892,1,342,power1
578,power,a,10,g2,44,499.542302,82.31794,0.75,1.773534191,417.224362,16.47867251,83.52132749,1,342,power10
600,power,b,10,g2,7,558.664433,96.586385,0.75,1.773534191,462.078048,17.28880152,82.71119848,1,342,power10
657,power,a,11,g1,44,522.993324,85.061873,3.714285714,3.426064463,437.931451,16.26442807,83.73557193,1,342,power11
679,power,b,11,g1,7,456.590183,75.732506,3.714285714,3.426064463,380.857677,16.58653839,83.41346161,1,342,power11
813,power,a,13,g1,44,699.694911,180.37873,6.216666667,3.426064463,519.316181,25.77962583,74.22037417,1,342,power13
835,power,b,13,g1,7,567.320199,212.381408,6.216666667,3.426064463,354.938791,37.43589747,62.56410253,1,342,power13
892,power,a,14,g1,44,367.112581,55.318334,8.373809524,2.884883637,311.794247,15.06849312,84.93150688,1,342,power14
914,power,b,14,g1,7,470.58483,95.2807,8.373809524,2.884883637,375.30413,20.24729526,79.75270474,1,342,power14
971,power,a,15,g1,44,496.099517,85.098029,1,3.045307406,411.001488,17.15341904,82.84658096,1,342,power15
993,power,b,15,g1,7,540.100316,87.28894,1,3.045307406,452.811376,16.16161617,83.83838383,1,342,power15
1051,power,a,16,g1,44,490.222838,82.916029,6.207142857,3.398302189,407.306809,16.91394659,83.08605341,1,342,power16
1073,power,b,16,g1,7,439.309485,82.188695,6.207142857,3.398302189,357.12079,18.70860926,81.29139074,1,342,power16
1131,power,a,17,g1,44,545.50019,94.917033,4.833333333,1.762173268,450.583157,17.39999999,82.60000001,1,342,power17
1153,power,b,17,g1,7,581.86687,79.279361,4.833333333,1.762173268,502.587509,13.62499999,86.37500001,1,342,power17
1211,power,a,18,g1,44,490.643323,71.801462,11.875,3.426064463,418.841861,14.63414636,85.36585364,1,342,power18
1233,power,b,18,g1,7,411.433359,54.550019,11.875,3.426064463,356.88334,13.25853089,86.74146911,1,342,power18
1291,power,a,19,g1,44,584.776204,81.461362,4,3.045307406,503.314842,13.9303483,86.0696517,1,342,power19
1313,power,b,19,g1,7,557.039183,91.644032,4,3.045307406,465.395151,16.45199024,83.54800976,1,342,power19
3837,power,a,2,g1,44,425.858154,51.037124,6.938095238,3.426064463,374.82103,11.98453605,88.01546395,1,342,power2
3859,power,b,2,g1,7,460.980476,86.708232,6.938095238,3.426064463,374.272244,18.80952372,81.19047628,1,342,power2
1371,power,a,20,g1,44,444.516887,106.464538,8.857142857,3.426064463,338.052349,23.9506172,76.0493828,1,342,power20
1393,power,b,20,g1,7,563.054723,156.952876,8.857142857,3.426064463,406.101847,27.87524366,72.12475634,1,342,power20
1451,power,a,21,g2,44,405.266684,87.280031,5.2,1.968031607,317.986653,21.53644364,78.46355636,1,342,power21
1473,power,b,21,g2,7,449.492156,97.4627,5.2,1.968031607,352.029456,21.68284779,78.31715221,1,342,power21
1531,power,a,22,g2,44,443.46306,102.554036,5.675,2.198905607,340.909024,23.12572235,76.87427765,1,342,power22
1553,power,b,22,g2,7,448.03749,74.188026,5.675,2.198905607,373.849464,16.55844157,83.44155843,1,342,power22
1611,power,a,23,g2,44,399.516411,42.80533,4.964285714,2.243635605,356.711081,10.71428578,89.28571422,1,342,power23
1633,power,b,23,g2,7,471.956199,103.17182,4.964285714,2.243635605,368.784379,21.86046506,78.13953494,1,342,power23
1691,power,a,24,g2,44,497.200369,81.220369,3.571428571,2.579662663,415.98,16.33554077,83.66445923,1,342,power24
1713,power,b,24,g2,7,541.078583,90.539046,3.571428571,2.579662663,450.539537,16.73306777,83.26693223,1,342,power24
1770,power,a,25,g2,44,512.566386,110.854829,1.916666667,1.51171755,401.711557,21.62740906,78.37259094,1,342,power25
1789,power,b,25,g2,7,456.590185,102.074248,1.916666667,1.51171755,354.515937,22.35576921,77.64423079,1,342,power25
1847,power,a,26,g2,44,423.663005,73.537361,2.2,1.968031607,350.125644,17.35751296,82.64248704,1,342,power26
1869,power,b,26,g2,7,417.077571,52.683483,2.2,1.968031607,364.394088,12.63157903,87.36842097,1,342,power26
1927,power,a,27,g2,44,466.468399,88.628996,3.6,0.967591848,377.839403,19.00000004,80.99999996,1,342,power27
1949,power,b,27,g2,7,428.053299,93.293668,3.6,0.967591848,334.759631,21.79487186,78.20512814,1,342,power27
2006,power,a,28,g2,44,419.791305,91.098522,11.90714286,2.198905607,328.692783,21.70090731,78.29909269,1,342,power28
2028,power,b,28,g2,7,464.273191,86.708232,11.90714286,2.198905607,377.564959,18.67612296,81.32387704,1,342,power28
2086,power,a,29,g2,44,464.910843,82.317942,8.371428571,2.884883637,382.592901,17.70617813,82.29382187,1,342,power29
2108,power,b,29,g2,7,377.016174,67.500712,8.371428571,2.884883637,309.515462,17.90393003,82.09606997,1,342,power29
21,power,a,3,g1,44,406.327389,90.138147,1.821428571,3.426064463,316.189242,22.18362568,77.81637432,1,342,power3
43,power,b,3,g1,7,444.101132,79.025224,1.821428571,3.426064463,365.075908,17.79442075,82.20557925,1,342,power3
2163,power,a,30,g2,44,428.053299,64.207995,3,1.938414631,363.845304,15.00000004,84.99999996,1,342,power30
